order_item_id,order_id,product_id,quantity,unit_price,line_total,customer_id,order_datetime,payment_method,order_status,discount_code,discount_pct,discount_amount,shipping_fee,gross_amount,net_revenue,is_rto,product_name,collection,category,price,unit_cost,signup_date,city,acquisition_channel,age_group
121,79,4,1,1199.0,1199.0,72,2025-10-29 14:55:00,COD,RTO,NONE,0,0.0,0,2298.0,2298.0,1,Acid Wash Tee,Noir,Tee,1199,576.0,2025-10-29,Nashik,Organic/Direct,23-27
122,80,8,1,699.0,699.0,73,2025-10-30 14:51:00,COD,RTO,WELCOME10,10,69.9,49,699.0,678.1,1,Baseball Cap,Blanc,Accessory,699,384.0,2025-10-30,Mumbai,Instagram Ads,18-22
123,81,8,1,699.0,699.0,74,2025-11-01 13:45:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-01,Delhi,Instagram Ads,18-22
124,82,1,1,999.0,999.0,75,2025-11-01 15:34:00,COD,RTO,NONE,0,0.0,0,2298.0,2298.0,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-01,Kolkata,Influencer,23-27
125,82,3,1,1299.0,1299.0,75,2025-11-01 15:34:00,COD,RTO,NONE,0,0.0,0,2298.0,2298.0,1,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-11-01,Kolkata,Influencer,23-27
126,83,9,1,999.0,999.0,76,2025-11-01 21:40:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-01,Hyderabad,Instagram Ads,28-34
127,84,2,1,999.0,999.0,77,2025-11-02 14:16:00,COD,RTO,NONE,0,0.0,0,1998.0,1998.0,1,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-02,Mumbai,Referral,23-27
128,84,1,1,999.0,999.0,77,2025-11-02 14:16:00,COD,RTO,NONE,0,0.0,0,1998.0,1998.0,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-02,Mumbai,Referral,23-27
129,85,3,1,1299.0,1299.0,78,2025-11-02 18:12:00,COD,Delivered,WELCOME10,10,129.9,49,1299.0,1218.1,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-11-02,Nagpur,Influencer,35+
130,86,10,1,2199.0,2199.0,79,2025-11-02 18:01:00,COD,RTO,WELCOME10,10,319.8,0,3198.0,2878.2,1,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-02,Ahmedabad,Organic/Direct,23-27
131,86,9,1,999.0,999.0,79,2025-11-02 18:01:00,COD,RTO,WELCOME10,10,319.8,0,3198.0,2878.2,1,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-02,Ahmedabad,Organic/Direct,23-27
132,87,2,1,999.0,999.0,80,2025-11-03 15:16:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-03,Hyderabad,Organic/Direct,23-27
133,88,8,2,699.0,1398.0,81,2025-11-03 12:43:00,Prepaid,Delivered,FESTIVE20,20,679.2,0,3396.0,2716.8,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-03,Mumbai,Organic/Direct,18-22
134,88,9,2,999.0,1998.0,81,2025-11-03 12:43:00,Prepaid,Delivered,FESTIVE20,20,679.2,0,3396.0,2716.8,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-03,Mumbai,Organic/Direct,18-22
135,89,1,1,999.0,999.0,82,2025-11-04 11:21:00,Prepaid,Delivered,WELCOME10,10,99.9,0,999.0,899.1,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-04,Nagpur,Instagram Ads,23-27
136,90,10,1,2199.0,2199.0,26,2025-11-04 15:38:00,COD,RTO,NONE,0,0.0,0,3198.0,3198.0,1,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-10-06,Kolkata,Organic/Direct,23-27
137,90,2,1,999.0,999.0,26,2025-11-04 15:38:00,COD,RTO,NONE,0,0.0,0,3198.0,3198.0,1,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-10-06,Kolkata,Organic/Direct,23-27
138,91,10,1,2199.0,2199.0,83,2025-11-04 15:49:00,COD,Delivered,NONE,0,0.0,0,3498.0,3498.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-04,Nagpur,Referral,18-22
139,91,3,1,1299.0,1299.0,83,2025-11-04 15:49:00,COD,Delivered,NONE,0,0.0,0,3498.0,3498.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-11-04,Nagpur,Referral,18-22
140,92,7,1,1499.0,1499.0,84,2025-11-05 18:28:00,Prepaid,RTO,WELCOME10,10,149.9,0,1499.0,1349.1,1,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-05,Hyderabad,Organic/Direct,23-27
141,93,7,1,1499.0,1499.0,85,2025-11-06 14:13:00,COD,Cancelled,NONE,0,0.0,0,1499.0,1499.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-06,Indore,Influencer,18-22
142,94,9,1,999.0,999.0,86,2025-11-06 11:35:00,COD,Delivered,NONE,0,0.0,0,2098.0,2098.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-06,Nagpur,Google Ads,18-22
143,94,5,1,1099.0,1099.0,86,2025-11-06 11:35:00,COD,Delivered,NONE,0,0.0,0,2098.0,2098.0,0,Men's Polo,Blanc,Polo,1099,550.0,2025-11-06,Nagpur,Google Ads,18-22
144,95,3,1,1299.0,1299.0,66,2025-11-07 21:37:00,COD,Delivered,NONE,0,0.0,0,3997.0,3997.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-10-26,Mumbai,Referral,35+
145,95,4,1,1199.0,1199.0,66,2025-11-07 21:37:00,COD,Delivered,NONE,0,0.0,0,3997.0,3997.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2025-10-26,Mumbai,Referral,35+
146,95,7,1,1499.0,1499.0,66,2025-11-07 21:37:00,COD,Delivered,NONE,0,0.0,0,3997.0,3997.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-10-26,Mumbai,Referral,35+
147,96,4,1,1199.0,1199.0,87,2025-11-07 08:09:00,COD,RTO,LAUNCH15,15,179.85,49,1199.0,1068.15,1,Acid Wash Tee,Noir,Tee,1199,576.0,2025-11-07,Delhi,Influencer,18-22
148,97,2,2,999.0,1998.0,88,2025-11-08 08:26:00,COD,Delivered,WELCOME10,10,199.8,0,1998.0,1798.2,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-08,Kolkata,Instagram Ads,23-27
149,98,9,1,999.0,999.0,89,2025-11-08 12:28:00,COD,Returned,REF10,10,99.9,49,999.0,948.1,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-08,Nagpur,Influencer,23-27
150,99,2,1,999.0,999.0,90,2025-11-09 10:10:00,COD,RTO,LAUNCH15,15,149.85,49,999.0,898.15,1,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-09,Lucknow,Organic/Direct,28-34
151,100,8,1,699.0,699.0,33,2025-11-09 17:19:00,COD,RTO,WELCOME10,10,69.9,49,699.0,678.1,1,Baseball Cap,Blanc,Accessory,699,384.0,2025-10-11,Indore,Instagram Ads,18-22
152,101,9,1,999.0,999.0,91,2025-11-09 16:26:00,COD,Delivered,LAUNCH15,15,149.85,49,999.0,898.15,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-09,Bengaluru,Instagram Ads,23-27
153,102,11,1,2299.0,2299.0,92,2025-11-09 12:55:00,COD,Delivered,WELCOME10,10,329.8,0,3298.0,2968.2,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2025-11-09,Nagpur,Organic/Direct,28-34
154,102,9,1,999.0,999.0,92,2025-11-09 12:55:00,COD,Delivered,WELCOME10,10,329.8,0,3298.0,2968.2,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-09,Nagpur,Organic/Direct,28-34
155,103,12,1,3499.0,3499.0,93,2025-11-09 16:34:00,COD,Delivered,REF10,10,349.9,0,3499.0,3149.1,0,Full Fit Combo,Noir,Combo,3499,1715.0,2025-11-09,Kolkata,Google Ads,23-27
156,104,5,1,1099.0,1099.0,94,2025-11-10 16:00:00,COD,Delivered,NONE,0,0.0,0,3298.0,3298.0,0,Men's Polo,Blanc,Polo,1099,550.0,2025-11-10,Indore,Influencer,18-22
157,104,10,1,2199.0,2199.0,94,2025-11-10 16:00:00,COD,Delivered,NONE,0,0.0,0,3298.0,3298.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-10,Indore,Influencer,18-22
158,105,1,1,999.0,999.0,95,2025-11-10 16:45:00,COD,Delivered,WELCOME10,10,99.9,49,999.0,948.1,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-10,Pune,Influencer,23-27
159,106,7,1,1499.0,1499.0,96,2025-11-10 10:36:00,COD,Delivered,WELCOME10,10,149.9,49,1499.0,1398.1,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-10,Bengaluru,Referral,28-34
160,107,12,1,3499.0,3499.0,97,2025-11-11 10:28:00,Prepaid,Delivered,FESTIVE20,20,699.8,0,3499.0,2799.2,0,Full Fit Combo,Noir,Combo,3499,1715.0,2025-11-11,Lucknow,Organic/Direct,35+
161,108,7,1,1499.0,1499.0,98,2025-11-11 13:16:00,COD,Delivered,REF10,10,149.9,49,1499.0,1398.1,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-11,Nagpur,Organic/Direct,23-27
162,109,7,1,1499.0,1499.0,99,2025-11-12 14:48:00,COD,Delivered,NONE,0,0.0,0,1499.0,1499.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-12,Nagpur,Instagram Ads,23-27
163,110,2,1,999.0,999.0,100,2025-11-12 17:24:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-12,Nagpur,Organic/Direct,35+
164,111,8,1,699.0,699.0,101,2025-11-12 11:35:00,COD,Returned,NONE,0,0.0,49,699.0,748.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-12,Nashik,Influencer,18-22
165,112,7,1,1499.0,1499.0,102,2025-11-13 23:23:00,Prepaid,Cancelled,NONE,0,0.0,0,1499.0,1499.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-13,Jaipur,Google Ads,18-22
166,113,1,1,999.0,999.0,103,2025-11-13 17:46:00,COD,Delivered,FESTIVE20,20,439.6,0,2198.0,1758.4,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-13,Delhi,Referral,18-22
167,113,4,1,1199.0,1199.0,103,2025-11-13 17:46:00,COD,Delivered,FESTIVE20,20,439.6,0,2198.0,1758.4,0,Acid Wash Tee,Noir,Tee,1199,576.0,2025-11-13,Delhi,Referral,18-22
168,114,10,1,2199.0,2199.0,104,2025-11-13 13:04:00,COD,Delivered,NONE,0,0.0,0,2199.0,2199.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-13,Hyderabad,Organic/Direct,23-27
169,115,8,1,699.0,699.0,105,2025-11-14 11:32:00,COD,Delivered,LAUNCH15,15,479.55,0,3197.0,2717.45,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-14,Mumbai,Organic/Direct,23-27
170,115,7,1,1499.0,1499.0,105,2025-11-14 11:32:00,COD,Delivered,LAUNCH15,15,479.55,0,3197.0,2717.45,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-14,Mumbai,Organic/Direct,23-27
171,115,9,1,999.0,999.0,105,2025-11-14 11:32:00,COD,Delivered,LAUNCH15,15,479.55,0,3197.0,2717.45,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-14,Mumbai,Organic/Direct,23-27
172,116,11,1,2299.0,2299.0,55,2025-11-14 17:59:00,COD,Delivered,NONE,0,0.0,0,3298.0,3298.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2025-10-21,Bengaluru,Instagram Ads,23-27
173,116,2,1,999.0,999.0,55,2025-11-14 17:59:00,COD,Delivered,NONE,0,0.0,0,3298.0,3298.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-10-21,Bengaluru,Instagram Ads,23-27
174,117,10,1,2199.0,2199.0,106,2025-11-15 10:21:00,COD,RTO,NONE,0,0.0,0,2199.0,2199.0,1,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-15,Bengaluru,Google Ads,23-27
175,118,12,2,3499.0,6998.0,91,2025-11-15 11:09:00,COD,Delivered,NONE,0,0.0,0,6998.0,6998.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2025-11-09,Bengaluru,Instagram Ads,23-27
176,119,11,2,2299.0,4598.0,107,2025-11-15 17:18:00,COD,Delivered,WELCOME10,10,459.8,0,4598.0,4138.2,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2025-11-15,Bengaluru,Organic/Direct,23-27
177,120,8,2,699.0,1398.0,21,2025-11-15 17:36:00,Prepaid,Delivered,LAUNCH15,15,1019.25,0,6795.0,5775.75,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-09-26,Ahmedabad,Instagram Ads,18-22
178,120,10,2,2199.0,4398.0,21,2025-11-15 17:36:00,Prepaid,Delivered,LAUNCH15,15,1019.25,0,6795.0,5775.75,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-09-26,Ahmedabad,Instagram Ads,18-22
179,120,1,1,999.0,999.0,21,2025-11-15 17:36:00,Prepaid,Delivered,LAUNCH15,15,1019.25,0,6795.0,5775.75,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-09-26,Ahmedabad,Instagram Ads,18-22
180,121,2,1,999.0,999.0,108,2025-11-16 13:35:00,Prepaid,Delivered,LAUNCH15,15,149.85,0,999.0,849.15,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-16,Nagpur,Organic/Direct,23-27
181,122,4,1,1199.0,1199.0,109,2025-11-16 16:11:00,Prepaid,Cancelled,NONE,0,0.0,0,1199.0,1199.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2025-11-16,Indore,Instagram Ads,28-34
182,123,3,1,1299.0,1299.0,110,2025-11-16 13:30:00,COD,Delivered,WELCOME10,10,129.9,49,1299.0,1218.1,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-11-16,Delhi,Organic/Direct,23-27
183,124,4,1,1199.0,1199.0,111,2025-11-17 15:28:00,COD,Delivered,FESTIVE20,20,379.6,0,1898.0,1518.4,0,Acid Wash Tee,Noir,Tee,1199,576.0,2025-11-17,Lucknow,Organic/Direct,18-22
184,124,8,1,699.0,699.0,111,2025-11-17 15:28:00,COD,Delivered,FESTIVE20,20,379.6,0,1898.0,1518.4,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-17,Lucknow,Organic/Direct,18-22
185,125,8,1,699.0,699.0,112,2025-11-17 08:50:00,Prepaid,Delivered,NONE,0,0.0,0,699.0,699.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-17,Pune,Referral,18-22
186,126,3,1,1299.0,1299.0,113,2025-11-18 19:07:00,COD,Returned,NONE,0,0.0,49,1299.0,1348.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-11-18,Nagpur,Instagram Ads,18-22
187,127,12,1,3499.0,3499.0,114,2025-11-18 08:50:00,COD,Delivered,LAUNCH15,15,854.7,0,5698.0,4843.3,0,Full Fit Combo,Noir,Combo,3499,1715.0,2025-11-18,Mumbai,Organic/Direct,28-34
188,127,10,1,2199.0,2199.0,114,2025-11-18 08:50:00,COD,Delivered,LAUNCH15,15,854.7,0,5698.0,4843.3,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-18,Mumbai,Organic/Direct,28-34
189,128,8,1,699.0,699.0,60,2025-11-19 13:09:00,COD,Delivered,REF10,10,219.8,0,2198.0,1978.2,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-10-23,Ahmedabad,Influencer,18-22
190,128,7,1,1499.0,1499.0,60,2025-11-19 13:09:00,COD,Delivered,REF10,10,219.8,0,2198.0,1978.2,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-10-23,Ahmedabad,Influencer,18-22
191,129,1,1,999.0,999.0,115,2025-11-19 11:59:00,Prepaid,Delivered,REF10,10,99.9,0,999.0,899.1,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-19,Delhi,Organic/Direct,18-22
192,130,5,1,1099.0,1099.0,116,2025-11-21 08:30:00,COD,Delivered,NONE,0,0.0,49,1099.0,1148.0,0,Men's Polo,Blanc,Polo,1099,550.0,2025-11-21,Kolkata,Organic/Direct,23-27
193,131,8,1,699.0,699.0,117,2025-11-21 12:58:00,COD,Cancelled,REF10,10,369.7,0,3697.0,3327.3,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-21,Lucknow,Instagram Ads,35+
194,131,7,2,1499.0,2998.0,117,2025-11-21 12:58:00,COD,Cancelled,REF10,10,369.7,0,3697.0,3327.3,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-21,Lucknow,Instagram Ads,35+
195,132,1,1,999.0,999.0,118,2025-11-21 18:33:00,COD,RTO,REF10,10,99.9,49,999.0,948.1,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-21,Bengaluru,Organic/Direct,28-34
196,133,10,2,2199.0,4398.0,119,2025-11-22 18:27:00,COD,Delivered,WELCOME10,10,439.8,0,4398.0,3958.2,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-22,Nagpur,Instagram Ads,28-34
197,134,1,1,999.0,999.0,120,2025-11-22 11:50:00,COD,Delivered,NONE,0,0.0,0,4197.0,4197.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-22,Ahmedabad,Organic/Direct,23-27
198,134,2,1,999.0,999.0,120,2025-11-22 11:50:00,COD,Delivered,NONE,0,0.0,0,4197.0,4197.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-22,Ahmedabad,Organic/Direct,23-27
199,134,10,1,2199.0,2199.0,120,2025-11-22 11:50:00,COD,Delivered,NONE,0,0.0,0,4197.0,4197.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-22,Ahmedabad,Organic/Direct,23-27
200,135,8,1,699.0,699.0,121,2025-11-22 14:48:00,COD,Delivered,NONE,0,0.0,0,1698.0,1698.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-22,Bengaluru,Organic/Direct,23-27
201,135,9,1,999.0,999.0,121,2025-11-22 14:48:00,COD,Delivered,NONE,0,0.0,0,1698.0,1698.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-22,Bengaluru,Organic/Direct,23-27
202,136,1,1,999.0,999.0,122,2025-11-22 11:02:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-22,Bengaluru,Organic/Direct,23-27
203,137,1,1,999.0,999.0,123,2025-11-24 19:13:00,COD,RTO,REF10,10,99.9,49,999.0,948.1,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-24,Nagpur,Referral,23-27
204,138,7,1,1499.0,1499.0,124,2025-11-24 17:38:00,Prepaid,Delivered,WELCOME10,10,149.9,0,1499.0,1349.1,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-24,Hyderabad,Instagram Ads,18-22
205,139,10,1,2199.0,2199.0,80,2025-11-24 19:42:00,COD,Delivered,REF10,10,349.8,0,3498.0,3148.2,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-03,Hyderabad,Organic/Direct,23-27
206,139,3,1,1299.0,1299.0,80,2025-11-24 19:42:00,COD,Delivered,REF10,10,349.8,0,3498.0,3148.2,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-11-03,Hyderabad,Organic/Direct,23-27
207,140,10,1,2199.0,2199.0,125,2025-11-26 12:44:00,COD,Delivered,REF10,10,219.9,0,2199.0,1979.1,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-26,Delhi,Influencer,18-22
208,141,9,1,999.0,999.0,126,2025-11-27 17:35:00,COD,Delivered,NONE,0,0.0,0,4498.0,4498.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-27,Nagpur,Organic/Direct,23-27
209,141,12,1,3499.0,3499.0,126,2025-11-27 17:35:00,COD,Delivered,NONE,0,0.0,0,4498.0,4498.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2025-11-27,Nagpur,Organic/Direct,23-27
210,142,10,1,2199.0,2199.0,127,2025-11-27 21:28:00,COD,RTO,REF10,10,219.9,0,2199.0,1979.1,1,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-11-27,Nashik,Organic/Direct,18-22
211,143,7,1,1499.0,1499.0,128,2025-11-27 18:57:00,COD,Delivered,NONE,0,0.0,0,1499.0,1499.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-11-27,Nagpur,Organic/Direct,23-27
212,144,2,1,999.0,999.0,108,2025-11-28 19:29:00,Prepaid,RTO,FESTIVE20,20,659.4,0,3297.0,2637.6,1,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-16,Nagpur,Organic/Direct,23-27
213,144,3,1,1299.0,1299.0,108,2025-11-28 19:29:00,Prepaid,RTO,FESTIVE20,20,659.4,0,3297.0,2637.6,1,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-11-16,Nagpur,Organic/Direct,23-27
214,144,9,1,999.0,999.0,108,2025-11-28 19:29:00,Prepaid,RTO,FESTIVE20,20,659.4,0,3297.0,2637.6,1,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-16,Nagpur,Organic/Direct,23-27
215,145,4,2,1199.0,2398.0,84,2025-11-29 15:56:00,COD,Delivered,LAUNCH15,15,359.7,0,2398.0,2038.3,0,Acid Wash Tee,Noir,Tee,1199,576.0,2025-11-05,Hyderabad,Organic/Direct,23-27
216,146,8,1,699.0,699.0,108,2025-11-29 17:33:00,COD,Delivered,WELCOME10,10,69.9,49,699.0,678.1,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-16,Nagpur,Organic/Direct,23-27
217,147,8,1,699.0,699.0,129,2025-11-30 19:47:00,Prepaid,Delivered,LAUNCH15,15,104.85,0,699.0,594.15,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-11-30,Kolkata,Organic/Direct,18-22
218,148,1,2,999.0,1998.0,130,2025-11-30 08:27:00,COD,RTO,NONE,0,0.0,0,1998.0,1998.0,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-11-30,Hyderabad,Instagram Ads,28-34
219,149,3,2,1299.0,2598.0,131,2025-11-30 21:45:00,COD,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-11-30,Mumbai,Organic/Direct,18-22
220,150,9,1,999.0,999.0,79,2025-11-30 16:33:00,COD,Delivered,WELCOME10,10,99.9,49,999.0,948.1,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-11-02,Ahmedabad,Organic/Direct,23-27
221,151,12,1,3499.0,3499.0,8,2025-12-01 10:43:00,COD,Delivered,REF10,10,569.8,0,5698.0,5128.2,0,Full Fit Combo,Noir,Combo,3499,1715.0,2025-09-10,Delhi,Organic/Direct,18-22
222,151,10,1,2199.0,2199.0,8,2025-12-01 10:43:00,COD,Delivered,REF10,10,569.8,0,5698.0,5128.2,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-09-10,Delhi,Organic/Direct,18-22
223,152,11,1,2299.0,2299.0,132,2025-12-02 14:51:00,Prepaid,Delivered,REF10,10,329.8,0,3298.0,2968.2,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2025-12-02,Kolkata,Referral,23-27
224,152,1,1,999.0,999.0,132,2025-12-02 14:51:00,Prepaid,Delivered,REF10,10,329.8,0,3298.0,2968.2,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-12-02,Kolkata,Referral,23-27
225,153,10,2,2199.0,4398.0,133,2025-12-02 08:06:00,COD,Delivered,WELCOME10,10,439.8,0,4398.0,3958.2,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-12-02,Bengaluru,Organic/Direct,18-22
226,154,8,1,699.0,699.0,34,2025-12-03 15:58:00,COD,Delivered,NONE,0,0.0,0,1898.0,1898.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-10-11,Indore,Organic/Direct,23-27
227,154,4,1,1199.0,1199.0,34,2025-12-03 15:58:00,COD,Delivered,NONE,0,0.0,0,1898.0,1898.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2025-10-11,Indore,Organic/Direct,23-27
228,155,12,1,3499.0,3499.0,134,2025-12-03 13:21:00,COD,RTO,WELCOME10,10,449.8,0,4498.0,4048.2,1,Full Fit Combo,Noir,Combo,3499,1715.0,2025-12-03,Nagpur,Organic/Direct,18-22
229,155,1,1,999.0,999.0,134,2025-12-03 13:21:00,COD,RTO,WELCOME10,10,449.8,0,4498.0,4048.2,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-12-03,Nagpur,Organic/Direct,18-22
230,156,9,1,999.0,999.0,57,2025-12-04 16:54:00,COD,Delivered,NONE,0,0.0,0,3198.0,3198.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-10-22,Indore,Organic/Direct,23-27
231,156,10,1,2199.0,2199.0,57,2025-12-04 16:54:00,COD,Delivered,NONE,0,0.0,0,3198.0,3198.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-10-22,Indore,Organic/Direct,23-27
232,157,10,1,2199.0,2199.0,135,2025-12-04 14:01:00,COD,Delivered,FESTIVE20,20,439.8,0,2199.0,1759.2,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2025-12-04,Bengaluru,Instagram Ads,23-27
233,158,8,1,699.0,699.0,136,2025-12-05 13:07:00,COD,Delivered,NONE,0,0.0,0,3297.0,3297.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2025-12-05,Nagpur,Organic/Direct,35+
234,158,7,1,1499.0,1499.0,136,2025-12-05 13:07:00,COD,Delivered,NONE,0,0.0,0,3297.0,3297.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-12-05,Nagpur,Organic/Direct,35+
235,158,5,1,1099.0,1099.0,136,2025-12-05 13:07:00,COD,Delivered,NONE,0,0.0,0,3297.0,3297.0,0,Men's Polo,Blanc,Polo,1099,550.0,2025-12-05,Nagpur,Organic/Direct,35+
236,159,3,1,1299.0,1299.0,30,2025-12-05 18:53:00,Prepaid,Delivered,LAUNCH15,15,194.85,0,1299.0,1104.15,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-10-09,Delhi,Instagram Ads,23-27
237,160,6,1,1599.0,1599.0,137,2025-12-05 21:06:00,Prepaid,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2025-12-05,Nagpur,Instagram Ads,28-34
238,160,1,1,999.0,999.0,137,2025-12-05 21:06:00,Prepaid,Delivered,NONE,0,0.0,0,2598.0,2598.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-12-05,Nagpur,Instagram Ads,28-34
239,161,6,1,1599.0,1599.0,137,2025-12-05 12:46:00,COD,Delivered,NONE,0,0.0,0,1599.0,1599.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2025-12-05,Nagpur,Instagram Ads,28-34
240,162,6,1,1599.0,1599.0,138,2025-12-06 08:23:00,COD,Delivered,NONE,0,0.0,0,1599.0,1599.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2025-12-06,Nashik,Influencer,23-27
